timestamp, acc_x, acc_y, acc_z, gyro_x, gyro_y, gyro_z
317212.3015135417, -0.072248, -0.108914, 0.158774, 0.005396, 0.282059, 0.097040
317212.3124391667, -0.033804, -0.089129, 0.108095, -0.065505, 0.203171, 0.081187
317212.3225011667, -0.032537, -0.084090, 0.091921, -0.117722, 0.132264, 0.078018
317212.33186512504, -0.032885, -0.084673, 0.092213, -0.141530, 0.098330, 0.073610
317212.3416727501, -0.038125, -0.084773, 0.069897, -0.187942, 0.053860, 0.062696
317212.3525575834, -0.055249, -0.095490, -0.003734, -0.243518, 0.044211, 0.032858
317212.36262341676, -0.061763, -0.107974, -0.034754, -0.259707, 0.057625, 0.021123
317212.37244179175, -0.052049, -0.122636, -0.061359, -0.262581, 0.085391, 0.014847
317212.38261837506, -0.039613, -0.127153, -0.068431, -0.261027, 0.085962, 0.016361
317212.39251125004, -0.024701, -0.130805, -0.053904, -0.276205, 0.014554, 0.020391
317212.40248850005, -0.017334, -0.126185, -0.031075, -0.307743, -0.115510, 0.012689
317212.41253066674, -0.033457, -0.114489, -0.023243, -0.367621, -0.258159, -0.008930
317212.42250337504, -0.051616, -0.101103, -0.041620, -0.444832, -0.390892, -0.023848
317212.4325569584, -0.050750, -0.096532, -0.088620, -0.513328, -0.507522, -0.026064
317212.4424673751, -0.055030, -0.097911, -0.161319, -0.556863, -0.569912, -0.026753
317212.4525599167, -0.063648, -0.098841, -0.235729, -0.577851, -0.603571, -0.027763
317212.46254766674, -0.073490, -0.104225, -0.320674, -0.551199, -0.578193, -0.022855
317212.47261154174, -0.089584, -0.111142, -0.411300, -0.468338, -0.467013, -0.005051
317212.49273429177, -0.153662, -0.095807, -0.500502, -0.223977, -0.076992, 0.039482
317212.5025008751, -0.153457, -0.096701, -0.500129, -0.159922, 0.027982, 0.055113
317212.51250654174, -0.171871, -0.092419, -0.479369, -0.024508, 0.227450, 0.082447
317212.52249212505, -0.171826, -0.092861, -0.432812, 0.116497, 0.362855, 0.084560
317212.53253637505, -0.164322, -0.097322, -0.356677, 0.281627, 0.410005, 0.021873
317212.53253637505, -0.164322, -0.097322, -0.356677, 0.281627, 0.410005, 0.021873
317212.5517245834, -0.153104, -0.109841, -0.156946, 0.343239, 0.334183, -0.073136
317212.5625158751, -0.150518, -0.105472, -0.060251, 0.316598, 0.233313, -0.143331
317212.57253570843, -0.147893, -0.099976, 0.020064, 0.245104, 0.089001, -0.211100
317212.5822991667, -0.146785, -0.094274, 0.087329, 0.139624, -0.072572, -0.281681
317212.5925622501, -0.152853, -0.084833, 0.131838, 0.020245, -0.227700, -0.347339
317212.60184837505, -0.159742, -0.072196, 0.147647, -0.101017, -0.351290, -0.406056
317212.61250104173, -0.171027, -0.060206, 0.138986, -0.202801, -0.440941, -0.462219
317212.6225108334, -0.179703, -0.052207, 0.116947, -0.280434, -0.486122, -0.521038
317212.6325308751, -0.188311, -0.043877, 0.087329, -0.347329, -0.476526, -0.586404
317212.64262850006, -0.193551, -0.037093, 0.070611, -0.410842, -0.423153, -0.651110
317212.6517491667, -0.182632, -0.031926, 0.071023, -0.468918, -0.352633, -0.700155
317212.6625528334, -0.157563, -0.023404, 0.080305, -0.507237, -0.276805, -0.736766
317212.67167129176, -0.125836, -0.013900, 0.094457, -0.527537, -0.201286, -0.753728
317212.6825047917, -0.088102, -0.001096, 0.111929, -0.532627, -0.149852, -0.739865
317212.6925245834, -0.050166, 0.012078, 0.136866, -0.521068, -0.120776, -0.690143
317212.7124632084, 0.007995, 0.036349, 0.182995, -0.448912, -0.137394, -0.529299
317212.7124632084, 0.007995, 0.036349, 0.182995, -0.448912, -0.137394, -0.529299
317212.7225230001, 0.025828, 0.037540, 0.199031, -0.402710, -0.141662, -0.447545
317212.7225230001, 0.025828, 0.037540, 0.199031, -0.402710, -0.141662, -0.447545
317212.7225230001, 0.025828, 0.037540, 0.199031, -0.402710, -0.141662, -0.447545
317212.7225230001, 0.025828, 0.037540, 0.199031, -0.402710, -0.141662, -0.447545
317212.7225230001, 0.025828, 0.037540, 0.199031, -0.402710, -0.141662, -0.447545
317212.7225230001, 0.025828, 0.037540, 0.199031, -0.402710, -0.141662, -0.447545
317212.7225230001, 0.025828, 0.037540, 0.199031, -0.402710, -0.141662, -0.447545
317212.7225230001, 0.025828, 0.037540, 0.199031, -0.402710, -0.141662, -0.447545
317212.7225230001, 0.025828, 0.037540, 0.199031, -0.402710, -0.141662, -0.447545
317212.8224972084, 0.057107, -0.062916, 0.243966, 0.160090, -0.381194, -0.123304
317212.8325485001, 0.060317, -0.067693, 0.245765, 0.164419, -0.410445, -0.122466
317212.8425654167, 0.064633, -0.066650, 0.248414, 0.157156, -0.436307, -0.118853
317212.85172712506, 0.067055, -0.067428, 0.236908, 0.151192, -0.423171, -0.110143
317212.8623207084, 0.067397, -0.074873, 0.207901, 0.141446, -0.391458, -0.107626
317212.8724062084, 0.062970, -0.086541, 0.176091, 0.132279, -0.331919, -0.112896
317212.8825177084, 0.062858, -0.104735, 0.140771, 0.121885, -0.246830, -0.129911
317212.90178341675, 0.061571, -0.138467, 0.087236, 0.087216, -0.164097, -0.195283
317212.90178341675, 0.061571, -0.138467, 0.087236, 0.087216, -0.164097, -0.195283
317212.9125025834, 0.070824, -0.146803, 0.067002, 0.079099, -0.162805, -0.221291
317212.9225137917, 0.080836, -0.147312, 0.025766, 0.090532, -0.158771, -0.229006
317212.9417820834, 0.099808, -0.143229, -0.067499, 0.164040, -0.101082, -0.192327
317212.9525213334, 0.099506, -0.139286, -0.107299, 0.190589, -0.064343, -0.159058
317212.9625507084, 0.090262, -0.134090, -0.125917, 0.193789, -0.059219, -0.117916
317212.97225775005, 0.085132, -0.126485, -0.137435, 0.189558, -0.032391, -0.071451
317212.98205791676, 0.074157, -0.124496, -0.164509, 0.184722, 0.069829, -0.012077
317212.9926560001, 0.065912, -0.137456, -0.200898, 0.176456, 0.195440, 0.059609
317213.0025309167, 0.076710, -0.163863, -0.218380, 0.171498, 0.268133, 0.098745
317213.01252300007, 0.078499, -0.190343, -0.207579, 0.141678, 0.250067, 0.100030
317213.0225108334, 0.067409, -0.203856, -0.177467, 0.077892, 0.186264, 0.094463
317213.0325387084, 0.057070, -0.209069, -0.155806, -0.010601, 0.109638, 0.085217
317213.0425054584, 0.041655, -0.202113, -0.153606, -0.121779, -0.002618, 0.065267
317213.0516180001, 0.013081, -0.175938, -0.159541, -0.222462, -0.163267, 0.045613
317213.0626130417, -0.008768, -0.145772, -0.192306, -0.251320, -0.277829, 0.046715
317213.07248329173, -0.022944, -0.123354, -0.276423, -0.171444, -0.277256, 0.064413
317213.0824724584, -0.031261, -0.106321, -0.380130, -0.014495, -0.155344, 0.086629
317213.0925072084, -0.043489, -0.081199, -0.451306, 0.171950, 0.044210, 0.134145
317213.10216241673, -0.037278, -0.044991, -0.455717, 0.368301, 0.252585, 0.203532
317213.1124574167, -0.015860, -0.006673, -0.405623, 0.545016, 0.388627, 0.276345
317213.1225846667, 0.010236, 0.030589, -0.313341, 0.683099, 0.445647, 0.347453
317213.13259587507, 0.041186, 0.050775, -0.200681, 0.745733, 0.425902, 0.415262
317213.14198762504, 0.061219, 0.070535, -0.075480, 0.733978, 0.340636, 0.484560
317213.1516192501, 0.075738, 0.084995, 0.034526, 0.664000, 0.218744, 0.552506
317213.16244387504, 0.084532, 0.083100, 0.112112, 0.560978, 0.098393, 0.604069
317213.1723832501, 0.083844, 0.065704, 0.154597, 0.446312, -0.017160, 0.627109
317213.18230929173, 0.071039, 0.040724, 0.169876, 0.343156, -0.110072, 0.613568
317213.20170325006, 0.024956, -0.010666, 0.137309, 0.203663, -0.242873, 0.501313
317213.20170325006, 0.024956, -0.010666, 0.137309, 0.203663, -0.242873, 0.501313
317213.2124283751, 0.001240, -0.022068, 0.116127, 0.146968, -0.258689, 0.418586
317213.23262454174, -0.044025, -0.030026, 0.100986, 0.011422, -0.210164, 0.225531
317213.2424380417, -0.050544, -0.025936, 0.108938, -0.068897, -0.155850, 0.126612
317213.2424380417, -0.050544, -0.025936, 0.108938, -0.068897, -0.155850, 0.126612
317213.2516812084, -0.047022, -0.021718, 0.122505, -0.144889, -0.093006, 0.042661
317213.2516812084, -0.047022, -0.021718, 0.122505, -0.144889, -0.093006, 0.042661
317213.2516812084, -0.047022, -0.021718, 0.122505, -0.144889, -0.093006, 0.042661
317213.2516812084, -0.047022, -0.021718, 0.122505, -0.144889, -0.093006, 0.042661
317213.2516812084, -0.047022, -0.021718, 0.122505, -0.144889, -0.093006, 0.042661
317213.2516812084, -0.047022, -0.021718, 0.122505, -0.144889, -0.093006, 0.042661
317213.2516812084, -0.047022, -0.021718, 0.122505, -0.144889, -0.093006, 0.042661
317213.2516812084, -0.047022, -0.021718, 0.122505, -0.144889, -0.093006, 0.042661
317213.32251016673, 0.024034, 0.058581, 0.198564, -0.118291, 0.096781, -0.022541
317213.3421410001, 0.045403, 0.062683, 0.233115, -0.075556, 0.131773, 0.005963
317213.36249062506, 0.055385, 0.048640, 0.263165, -0.048841, 0.168988, 0.011688
317213.37254366674, 0.055040, 0.041972, 0.269650, -0.036556, 0.187856, 0.000709
317213.3825449584, 0.052663, 0.038912, 0.277179, -0.046792, 0.184079, -0.011512
317213.3925136251, 0.052458, 0.037080, 0.294644, -0.071403, 0.177741, -0.017483
317213.4023306667, 0.053097, 0.038039, 0.300591, -0.106193, 0.193753, -0.021741
317213.4125501667, 0.045512, 0.035103, 0.294834, -0.149172, 0.221089, -0.029115
317213.42251779174, 0.037274, 0.033279, 0.281591, -0.202240, 0.249947, -0.048775
317213.43252691673, 0.030195, 0.028941, 0.272430, -0.264521, 0.276183, -0.074346
317213.44254154176, 0.021389, 0.023086, 0.258535, -0.320135, 0.296550, -0.106886
317213.45234141673, 0.014673, 0.019514, 0.231132, -0.347593, 0.316194, -0.136477
317213.4725234584, 0.006111, 0.015973, 0.149186, -0.291473, 0.304945, -0.186362
317213.4825941251, 0.008130, 0.017118, 0.110807, -0.222566, 0.250179, -0.200910
317213.49250720843, 0.016084, 0.020926, 0.075721, -0.140758, 0.161969, -0.210243
317213.5023285417, 0.017580, 0.030592, 0.054870, -0.071396, 0.017091, -0.216041
317213.5117005001, 0.011150, 0.042877, 0.045267, -0.016964, -0.169163, -0.221518
317213.52251762507, 0.001968, 0.057957, 0.027422, 0.017873, -0.358519, -0.232159
317213.53252550005, -0.016812, 0.073204, -0.011705, 0.047303, -0.501497, -0.236004
317213.5423672084, -0.022236, 0.080907, -0.080808, 0.076109, -0.558315, -0.236770
317213.5423672084, -0.022236, 0.080907, -0.080808, 0.076109, -0.558315, -0.236770
317213.5625171667, -0.023264, 0.079427, -0.221821, 0.063985, -0.404532, -0.243528
317213.5724846667, -0.013522, 0.071016, -0.265527, -0.005243, -0.245916, -0.242968
317213.5825074584, -0.000178, 0.057292, -0.279278, -0.117455, -0.114326, -0.255618
317213.5924993334, 0.001270, 0.049239, -0.268625, -0.260735, -0.045570, -0.287086
317213.6017778334, -0.011128, 0.052350, -0.242866, -0.426783, -0.049576, -0.320379
317213.6124882501, -0.035285, 0.063996, -0.223316, -0.597565, -0.106194, -0.343885
317213.6225014584, -0.060451, 0.085158, -0.219714, -0.750861, -0.188186, -0.351149
317213.6325287084, -0.081864, 0.102801, -0.240099, -0.849526, -0.247915, -0.341781
317213.6415837501, -0.089753, 0.109481, -0.294970, -0.854552, -0.200304, -0.318334
317213.6524762084, -0.089942, 0.105334, -0.379136, -0.760969, 0.002971, -0.261014
317213.6718818751, -0.063066, 0.085752, -0.482015, -0.382845, 0.632526, -0.035866
317213.6824624584, -0.045701, 0.090654, -0.426196, -0.172498, 0.822353, 0.088938
317213.6925202084, -0.027010, 0.089489, -0.309427, 0.015810, 0.876465, 0.194118
317213.70233825006, -0.022627, 0.077709, -0.178943, 0.172335, 0.830930, 0.278982
317213.7120755834, -0.025921, 0.065508, -0.055068, 0.285074, 0.704146, 0.342432
317213.7220600834, -0.032166, 0.049085, 0.058698, 0.332437, 0.502109, 0.372512
317213.73253533343, -0.040931, 0.030880, 0.163336, 0.308289, 0.213256, 0.363326
317213.74249866675, -0.042256, 0.003092, 0.250259, 0.213160, -0.116782, 0.304981
317213.75231112505, -0.055589, -0.027537, 0.303871, 0.064642, -0.407497, 0.189697
317213.76252250007, -0.077276, -0.053843, 0.309564, -0.132522, -0.630907, 0.052713
317213.7725232084, -0.090090, -0.074626, 0.278413, -0.335529, -0.760414, -0.100225
317213.7725232084, -0.090090, -0.074626, 0.278413, -0.335529, -0.760414, -0.100225
317213.7725232084, -0.090090, -0.074626, 0.278413, -0.335529, -0.760414, -0.100225
317213.7725232084, -0.090090, -0.074626, 0.278413, -0.335529, -0.760414, -0.100225
317213.7725232084, -0.090090, -0.074626, 0.278413, -0.335529, -0.760414, -0.100225
317213.7725232084, -0.090090, -0.074626, 0.278413, -0.335529, -0.760414, -0.100225
317213.7725232084, -0.090090, -0.074626, 0.278413, -0.335529, -0.760414, -0.100225
317213.7725232084, -0.090090, -0.074626, 0.278413, -0.335529, -0.760414, -0.100225
317213.7725232084, -0.090090, -0.074626, 0.278413, -0.335529, -0.760414, -0.100225
317213.8425197084, -0.036381, -0.009059, -0.205229, -0.767279, 0.489335, -0.597797
317213.88196612505, 0.033866, 0.036807, 0.013548, -0.083432, 0.645348, -0.312009
317213.89251429174, 0.025408, 0.039603, 0.096270, 0.138496, 0.454771, -0.211217
317213.90256079176, 0.027237, 0.031557, 0.174281, 0.232484, 0.289779, -0.169523
317213.9124420834, 0.029827, 0.019991, 0.235752, 0.280388, 0.128081, -0.148450
317213.92250091676, 0.028295, 0.008523, 0.279479, 0.286822, -0.028842, -0.140868
317213.93252325006, 0.037654, -0.003849, 0.305606, 0.270896, -0.173801, -0.134406
317213.94244425005, 0.045759, -0.007780, 0.308597, 0.244572, -0.271649, -0.124619
317213.95256750006, 0.050442, -0.008445, 0.282811, 0.221095, -0.299175, -0.097411
317213.9625188334, 0.058205, -0.009820, 0.238487, 0.203406, -0.261817, -0.057794
317213.97240479174, 0.056960, -0.009383, 0.190226, 0.185749, -0.186745, -0.006725
317213.9824318334, 0.054239, -0.005738, 0.153829, 0.169044, -0.096961, 0.050996
317213.9926686251, 0.056293, -0.009944, 0.128340, 0.159928, 0.012864, 0.118598
317214.00257475005, 0.055763, -0.019775, 0.105184, 0.154007, 0.126221, 0.178870
317214.01243987505, 0.044830, -0.029297, 0.092298, 0.148325, 0.175613, 0.204057
317214.0225527501, 0.036919, -0.045897, 0.098334, 0.140345, 0.238984, 0.248768
317214.0326034167, 0.037762, -0.067152, 0.107083, 0.137497, 0.227347, 0.281868
317214.04253587505, 0.041229, -0.092077, 0.113114, 0.147641, 0.155540, 0.280082
317214.0525685834, 0.040162, -0.111354, 0.109525, 0.152542, 0.108438, 0.274150
317214.06247937505, 0.036416, -0.126113, 0.092308, 0.155596, 0.012363, 0.250855
317214.07256516675, 0.038134, -0.134231, 0.070779, 0.146441, -0.079336, 0.234767
317214.09165787505, 0.076996, -0.128443, -0.014514, 0.156329, -0.203047, 0.262268
317214.09165787505, 0.076996, -0.128443, -0.014514, 0.156329, -0.203047, 0.262268
317214.1016019167, 0.103439, -0.119933, -0.064542, 0.184016, -0.229282, 0.311715
317214.12252350006, 0.162296, -0.126086, -0.175649, 0.281575, -0.046733, 0.514099
317214.12252350006, 0.162296, -0.126086, -0.175649, 0.281575, -0.046733, 0.514099
317214.1425996667, 0.178447, -0.165146, -0.135933, 0.305608, -0.017822, 0.683544
317214.1516876251, 0.139937, -0.172400, -0.095821, 0.254254, -0.183833, 0.674246
317214.1516876251, 0.139937, -0.172400, -0.095821, 0.254254, -0.183833, 0.674246
317214.17259400006, 0.002621, -0.173945, -0.099870, -0.048374, -0.684814, 0.459525
317214.1825186667, -0.019721, -0.167994, -0.191960, -0.165073, -0.868965, 0.329668
317214.19251604174, -0.019670, -0.150312, -0.360395, -0.147797, -0.871122, 0.220381
317214.2025610001, -0.005980, -0.110579, -0.532848, -0.019939, -0.664055, 0.159164
317214.21182295843, 0.021980, -0.053579, -0.637648, 0.168849, -0.300692, 0.176488
317214.22252829175, 0.060915, 0.016442, -0.663630, 0.375735, 0.148791, 0.287372
317214.23252400005, 0.103115, 0.085954, -0.600984, 0.567478, 0.595964, 0.470284
317214.2425311251, 0.130612, 0.132523, -0.460213, 0.710509, 0.902108, 0.656961
317214.25256766676, 0.139992, 0.138327, -0.281657, 0.790408, 1.029643, 0.808620
317214.2625038334, 0.131808, 0.122355, -0.097126, 0.799294, 0.973278, 0.895687
317214.2724300834, 0.111512, 0.097263, 0.049646, 0.751537, 0.787621, 0.928250
317214.2825092084, 0.092286, 0.050910, 0.148941, 0.661411, 0.544493, 0.897587
317214.2925090834, 0.066504, 0.001066, 0.203923, 0.529326, 0.296637, 0.799824
317214.30258129176, 0.038266, -0.041195, 0.219079, 0.378901, 0.092654, 0.657942
317214.30258129176, 0.038266, -0.041195, 0.219079, 0.378901, 0.092654, 0.657942
317214.30258129176, 0.038266, -0.041195, 0.219079, 0.378901, 0.092654, 0.657942
317214.30258129176, 0.038266, -0.041195, 0.219079, 0.378901, 0.092654, 0.657942
317214.30258129176, 0.038266, -0.041195, 0.219079, 0.378901, 0.092654, 0.657942
317214.30258129176, 0.038266, -0.041195, 0.219079, 0.378901, 0.092654, 0.657942
317214.30258129176, 0.038266, -0.041195, 0.219079, 0.378901, 0.092654, 0.657942
317214.30258129176, 0.038266, -0.041195, 0.219079, 0.378901, 0.092654, 0.657942
317214.3725441251, 0.020095, 0.063652, 0.016921, -0.262698, 0.258196, 0.104801
317214.40257379174, 0.053252, 0.113506, 0.032826, -0.183464, 0.465247, 0.175904
317214.4124842084, 0.061630, 0.117847, 0.052740, -0.122866, 0.519710, 0.224041
317214.4225089584, 0.066441, 0.113760, 0.075299, -0.056591, 0.557153, 0.268653
317214.43251400004, 0.066288, 0.102175, 0.103134, 0.014868, 0.565140, 0.293535
317214.44251166674, 0.063963, 0.084452, 0.131648, 0.091788, 0.542660, 0.291885
317214.4525394584, 0.059337, 0.072760, 0.162877, 0.160052, 0.491881, 0.267613
317214.4625123334, 0.067298, 0.070300, 0.192012, 0.217608, 0.425027, 0.245511
317214.4725104584, 0.083222, 0.071863, 0.220965, 0.262702, 0.358556, 0.224391
317214.4825060001, 0.102094, 0.080223, 0.238164, 0.298476, 0.286870, 0.204893
317214.49251941673, 0.127950, 0.092298, 0.247739, 0.324537, 0.212835, 0.206142
317214.50247029174, 0.164145, 0.108649, 0.248206, 0.343791, 0.133277, 0.230142
317214.51243550004, 0.188176, 0.130726, 0.233171, 0.356434, 0.093362, 0.278012
317214.52250112506, 0.206888, 0.148990, 0.204894, 0.377449, 0.111232, 0.351210
317214.5325194584, 0.218977, 0.160649, 0.178300, 0.387014, 0.160715, 0.430637
317214.5414817084, 0.220262, 0.159448, 0.165600, 0.382779, 0.214232, 0.493981
317214.5525471251, 0.218517, 0.147060, 0.161109, 0.359059, 0.254812, 0.528835
317214.5624301251, 0.205196, 0.129010, 0.157888, 0.320928, 0.276055, 0.535099
317214.57251816674, 0.193208, 0.118204, 0.147324, 0.281808, 0.273791, 0.518968
317214.5824420834, 0.177455, 0.113006, 0.122551, 0.258628, 0.256201, 0.487073
317214.59164879174, 0.162208, 0.115283, 0.082940, 0.257434, 0.231171, 0.457704
317214.60257304175, 0.157987, 0.126618, 0.035312, 0.280106, 0.232468, 0.433977
317214.6124556251, 0.163908, 0.136580, -0.010248, 0.315377, 0.252442, 0.428238
317214.6325389584, 0.203692, 0.162672, -0.065805, 0.368934, 0.337369, 0.500345
317214.6416979584, 0.254933, 0.179450, -0.086208, 0.407625, 0.357015, 0.598840
317214.6416979584, 0.254933, 0.179450, -0.086208, 0.407625, 0.357015, 0.598840
317214.66247216676, 0.300118, 0.201998, -0.136230, 0.542173, 0.423472, 0.834856
317214.67254212504, 0.307420, 0.189282, -0.136698, 0.573848, 0.456721, 0.939819
317214.6824524584, 0.318569, 0.161135, -0.128904, 0.566615, 0.479336, 1.013829
317214.69167137507, 0.327045, 0.122067, -0.121517, 0.522902, 0.482792, 1.044197
317214.69167137507, 0.327045, 0.122067, -0.121517, 0.522902, 0.482792, 1.044197
317214.71176041674, 0.243127, 0.102167, -0.097026, 0.220085, 0.213471, 0.919887
317214.7225108751, 0.193683, 0.129523, -0.129953, 0.003254, 0.045378, 0.843060
317214.7322443334, 0.198828, 0.164322, -0.248763, -0.119886, -0.010143, 0.842730
317214.7416534584, 0.248946, 0.206257, -0.424088, -0.093208, 0.091232, 0.926542
317214.75251441676, 0.306533, 0.245408, -0.566329, 0.021290, 0.301233, 1.094846
317214.7625385001, 0.352111, 0.292347, -0.610111, 0.127523, 0.500123, 1.320947
317214.7725452501, 0.364635, 0.340219, -0.562437, 0.164115, 0.609642, 1.552323
317214.78253475006, 0.333737, 0.376633, -0.488697, 0.139296, 0.668022, 1.763988
317214.7918171667, 0.283421, 0.379028, -0.427956, 0.065711, 0.687717, 1.928952
317214.8022702917, 0.227723, 0.357592, -0.378916, -0.032088, 0.666087, 2.029244
317214.8124738334, 0.202522, 0.327654, -0.345514, -0.113535, 0.618261, 2.082093
317214.82251300005, 0.203651, 0.294686, -0.347244, -0.137515, 0.589781, 2.108964
317214.82251300005, 0.203651, 0.294686, -0.347244, -0.137515, 0.589781, 2.108964
317214.82251300005, 0.203651, 0.294686, -0.347244, -0.137515, 0.589781, 2.108964
317214.82251300005, 0.203651, 0.294686, -0.347244, -0.137515, 0.589781, 2.108964
317214.82251300005, 0.203651, 0.294686, -0.347244, -0.137515, 0.589781, 2.108964
317214.82251300005, 0.203651, 0.294686, -0.347244, -0.137515, 0.589781, 2.108964
317214.82251300005, 0.203651, 0.294686, -0.347244, -0.137515, 0.589781, 2.108964
317214.82251300005, 0.203651, 0.294686, -0.347244, -0.137515, 0.589781, 2.108964
317214.82251300005, 0.203651, 0.294686, -0.347244, -0.137515, 0.589781, 2.108964
317214.90252416674, 0.194471, 0.404170, -0.083993, 0.177798, 1.154811, 3.154276
317214.92251179175, 0.128543, 0.345036, 0.054301, 0.228086, 1.307935, 3.342379
317214.9325353334, 0.088539, 0.315176, 0.141613, 0.200442, 1.263262, 3.369638
317214.94185125007, 0.061735, 0.287967, 0.224294, 0.145015, 1.149975, 3.363391
317214.95244704175, 0.046670, 0.258019, 0.268737, 0.095697, 1.010247, 3.326346
317214.9625262917, 0.036490, 0.228896, 0.278020, 0.066292, 0.869606, 3.270253
317214.9725189584, 0.039277, 0.203015, 0.269565, 0.063372, 0.716278, 3.209208
317214.9825108334, 0.059526, 0.182822, 0.239771, 0.083067, 0.570747, 3.167574
317214.99205979175, 0.084537, 0.165985, 0.191590, 0.132210, 0.478147, 3.140972
317215.0025312084, 0.099406, 0.150829, 0.137402, 0.195267, 0.462234, 3.121716
317215.0124545834, 0.118240, 0.125819, 0.090859, 0.255002, 0.533131, 3.105026
317215.0325246251, 0.175926, 0.035347, 0.048119, 0.312287, 0.828372, 3.034823
317215.0325246251, 0.175926, 0.035347, 0.048119, 0.312287, 0.828372, 3.034823
317215.04190229176, 0.195236, -0.014964, 0.056524, 0.256815, 1.018064, 2.960005
317215.05253225006, 0.205406, -0.061158, 0.103069, 0.112950, 1.092550, 2.818880
317215.0725757084, 0.152414, -0.127336, 0.194240, -0.302734, 0.883224, 2.350775
317215.0725757084, 0.152414, -0.127336, 0.194240, -0.302734, 0.883224, 2.350775
317215.0824958751, 0.090056, -0.126222, 0.151485, -0.467349, 0.775765, 2.101356
317215.10252962506, -0.049150, -0.060654, -0.022238, -0.705697, 0.722397, 1.682986
317215.11249779176, -0.093606, -0.053973, -0.108982, -0.758450, 0.744353, 1.495036
317215.1224524584, -0.098751, -0.067373, -0.222297, -0.703993, 0.867097, 1.349106
317215.13252875005, -0.077381, -0.080091, -0.332080, -0.511558, 1.032339, 1.226354
317215.14205441676, -0.056363, -0.088944, -0.397212, -0.223323, 1.202466, 1.132494
317215.1524692501, -0.029895, -0.083145, -0.392246, 0.080767, 1.323864, 1.079383
317215.16243866674, -0.017806, -0.057592, -0.325759, 0.320468, 1.378678, 1.061071
317215.1725424167, -0.039557, -0.016917, -0.228350, 0.471126, 1.393318, 1.069714
317215.18243404175, -0.058913, 0.009562, -0.138236, 0.570616, 1.384079, 1.092685
317215.1920734584, -0.075875, 0.015614, -0.075236, 0.655695, 1.344376, 1.093353
317215.2025310001, -0.099246, 0.019077, -0.004679, 0.711421, 1.257187, 1.071258
317215.21244475007, -0.114859, 0.011995, 0.071624, 0.724576, 1.140415, 1.020890
317215.22253162507, -0.129972, -0.009567, 0.128336, 0.705024, 1.013079, 0.936480
317215.23252325004, -0.150245, -0.030073, 0.163665, 0.657464, 0.867340, 0.823230
317215.2420480417, -0.152583, -0.027385, 0.162746, 0.630668, 0.795396, 0.762723
317215.2524378751, -0.198661, -0.059423, 0.147169, 0.561874, 0.640143, 0.589603
317215.2625373334, -0.219025, -0.068696, 0.106371, 0.526828, 0.607035, 0.494876
317215.2721239167, -0.236203, -0.076419, 0.075050, 0.470713, 0.620935, 0.413456
317215.28245187504, -0.241737, -0.081988, 0.064180, 0.387392, 0.642792, 0.349458
317215.2922187084, -0.235980, -0.082499, 0.077636, 0.284486, 0.614417, 0.314673
317215.30260454176, -0.226256, -0.066670, 0.089214, 0.191198, 0.575874, 0.314175
317215.3125130417, -0.223030, -0.057516, 0.078311, 0.133846, 0.547253, 0.323167
317215.32256550004, -0.231532, -0.067287, 0.047624, 0.125626, 0.553654, 0.324629
317215.34219850006, -0.241161, -0.087151, 0.014949, 0.192019, 0.567281, 0.308753
317215.3524671667, -0.251525, -0.117264, 0.001307, 0.270519, 0.525864, 0.236319
317215.3524671667, -0.251525, -0.117264, 0.001307, 0.270519, 0.525864, 0.236319
317215.3524671667, -0.251525, -0.117264, 0.001307, 0.270519, 0.525864, 0.236319
317215.3524671667, -0.251525, -0.117264, 0.001307, 0.270519, 0.525864, 0.236319
317215.3524671667, -0.251525, -0.117264, 0.001307, 0.270519, 0.525864, 0.236319
317215.3524671667, -0.251525, -0.117264, 0.001307, 0.270519, 0.525864, 0.236319
317215.3524671667, -0.251525, -0.117264, 0.001307, 0.270519, 0.525864, 0.236319
317215.3524671667, -0.251525, -0.117264, 0.001307, 0.270519, 0.525864, 0.236319
317215.3524671667, -0.251525, -0.117264, 0.001307, 0.270519, 0.525864, 0.236319
317215.4225912084, -0.130260, -0.001062, 0.086972, -0.007089, 0.215444, 0.022104
317215.45249066676, -0.071376, 0.021764, 0.063437, -0.232647, -0.038054, 0.098418
317215.4626230834, -0.042964, 0.029422, 0.016282, -0.247103, -0.048134, 0.160582
317215.4726352084, -0.020390, 0.014833, -0.051999, -0.241921, -0.014676, 0.199332
317215.4825455834, -0.034097, 0.003703, -0.071686, -0.292619, -0.048635, 0.191965
317215.4922806251, -0.077718, 0.009444, -0.014888, -0.412276, -0.160684, 0.137873
317215.5025828334, -0.118369, 0.013230, 0.047715, -0.562221, -0.294218, 0.045694
317215.5125645001, -0.146057, 0.009842, 0.067470, -0.717401, -0.428584, -0.074399
317215.5226087084, -0.161847, 0.016941, 0.059199, -0.866991, -0.546201, -0.183733
317215.5325749584, -0.154676, 0.032627, 0.027612, -1.006656, -0.624178, -0.279198
317215.5423437084, -0.142716, 0.055603, -0.022477, -1.121039, -0.641905, -0.342593
317215.55262691673, -0.122304, 0.081064, -0.097831, -1.153272, -0.541777, -0.369268
317215.56254366675, -0.094367, 0.095385, -0.201723, -1.084958, -0.330517, -0.360054
317215.5725626667, -0.058864, 0.106760, -0.296719, -0.930890, -0.065140, -0.305659
317215.5819303751, -0.012532, 0.123393, -0.347891, -0.726784, 0.187405, -0.211208
